32.037,0.85031,32.058,0.85019,31.967,0.84817
32.419,0.84444,32.296,0.83671,32.259,0.83493
28.231,0.77304,28.233,0.77317,28.233,0.77317
27.114,0.67651,27.133,0.67596,27.19,0.67909
28.088,0.68556,28.061,0.68251,28.012,0.68333
24.32,0.59488,24.32,0.59488,24.32,0.59488
