26.729,0.97708,212.38,25.945,0.97601,361.56,25.934,0.97589,543.12
24.345,0.90849,335.24,24.777,0.90146,590.98,24.232,0.89251,875.98
23.518,0.90256,0.0038429,23.518,0.90256,0.0039921,23.518,0.90256,0.0039954
24.242,0.93276,77.315,23.525,0.92626,200.14,21.713,0.92315,201.47
24.164,0.92459,149.83,24.891,0.92761,332.41,24.43,0.9161,394.07
21.364,0.8763,0.0030003,21.364,0.8763,0.0029482,21.364,0.8763,0.0029425
