30.893,0.85502,30.802,0.85071,30.763,0.8492
28.939,0.80696,28.959,0.80713,28.992,0.80966
27.686,0.78922,27.688,0.78932,27.687,0.78922
26.674,0.7074,26.628,0.70137,26.567,0.69323
25.554,0.68128,25.533,0.67919,25.549,0.67748
24.559,0.66068,24.559,0.661,24.558,0.66096
