32.747,0.73481,33.036,0.75765,33.605,0.7838
32.561,0.72041,32.581,0.71907,32.612,0.71865
28.781,0.68879,28.78,0.68879,28.78,0.68879
30.653,0.70653,31.243,0.73193,32.02,0.76524
31.154,0.69312,31.235,0.69433,31.232,0.69425
25.618,0.63975,25.618,0.63975,25.618,0.63975
