31.674,0.79273,31.713,0.79247,31.69,0.79116
29.305,0.75064,29.373,0.75968,29.384,0.76038
26.897,0.73121,26.896,0.7309,26.892,0.73099
26.514,0.67562,26.564,0.67455,26.571,0.67272
24.782,0.63077,24.829,0.63202,24.814,0.63201
23.116,0.59985,23.121,0.60001,23.12,0.59993
