32.01,0.84831,32.022,0.84812,31.991,0.84757
29.713,0.78935,29.814,0.80009,29.863,0.80179
28.221,0.77211,28.221,0.7723,28.225,0.77248
27.223,0.68217,27.174,0.67764,27.123,0.67472
25.243,0.61621,25.282,0.61699,25.242,0.61709
24.33,0.59494,24.327,0.5946,24.328,0.59473
