23.746,0.95335,233.19,24.028,0.96085,445.57,22.966,0.95417,536.9
22.194,0.6008,236.16,24.372,0.70384,452.65,22.521,0.56135,548.14
23.453,0.90129,0.0030378,23.527,0.8969,0.0037741,23.489,0.90575,0.0035723
23.607,0.92364,95.824,22.599,0.92497,160.1,21.57,0.91782,206.42
21.014,0.89269,97.234,21.051,0.90821,163.38,21.398,0.90924,211.63
21.364,0.87623,0.0024421,21.363,0.87578,0.0024382,21.365,0.86919,0.002471
