35.019,0.93251,35.879,0.94602,36.935,0.95751
32.012,0.88461,32.108,0.88737,32.198,0.88886
29.03,0.84491,29.031,0.84529,29.027,0.84515
30.503,0.84969,31.494,0.87812,32.985,0.91022
27.912,0.79628,28.018,0.79978,28.089,0.80258
25.142,0.74087,25.134,0.74027,25.133,0.74021
