57.261,0.99978,60.07,0.99989,60.2,0.99991
23.361,0.56631,26.336,0.68622,23.671,0.52179
25.459,0.92737,25.592,0.9243,25.519,0.9298
48.366,0.99646,54.858,0.99936,57.477,0.9996
25.768,0.9498,26.787,0.96065,27.452,0.9615
23.959,0.91692,23.957,0.9166,23.953,0.91123
