32.004,0.77713,216.63,32.08,0.78185,86.726,32.157,0.78709,56.174
32.457,0.7738,340.71,32.441,0.77019,311.98,32.433,0.76912,385.09
28.045,0.72454,0.017517,28.045,0.72454,0.0047428,28.045,0.72454,0.0050221
27.802,0.68415,12.393,27.879,0.68868,17.189,28.083,0.69793,28.081
29.089,0.69351,85.049,29.087,0.69295,149.67,29.019,0.69281,220.07
24.482,0.62084,0.0032136,24.482,0.62084,0.0044093,24.482,0.62084,0.0030564
