31.779,0.7332,31.746,0.72937,31.703,0.72825
30.313,0.71474,30.139,0.70712,30.172,0.7088
28.47,0.70533,28.465,0.7052,28.468,0.70532
28.18,0.68329,28.125,0.67822,28.069,0.67329
26.56,0.66248,26.589,0.663,26.549,0.6621
25.336,0.64931,25.327,0.64918,25.322,0.64919
