32.012,0.77741,193.67,32.093,0.78135,94.18,32.149,0.78704,80.048
30.052,0.73895,196.64,30.064,0.74191,101.45,30.094,0.743,91.652
28.042,0.72445,0.00481,28.039,0.72432,0.0053748,28.042,0.72449,0.0041662
27.914,0.6871,12.273,27.977,0.69061,18.743,28.029,0.69588,29.116
25.972,0.64324,13.773,26.033,0.64444,22.195,26.02,0.64456,34.632
24.486,0.6212,0.0030451,24.487,0.62109,0.0032505,24.484,0.62111,0.0032578
