33.764,0.89805,128.24,33.949,0.9015,212.18,34.024,0.90216,88.488
34.522,0.90219,250.62,34.556,0.90251,438.25,34.546,0.9024,416.52
29.764,0.85095,0.0037393,29.764,0.85095,0.003944,29.764,0.85095,0.0038231
29.596,0.82158,34.421,29.615,0.82328,19.589,29.598,0.82481,31.44
30.434,0.83522,107.13,30.463,0.8353,151.47,30.533,0.83577,222.47
26.243,0.7634,0.0029888,26.243,0.7634,0.0030624,26.243,0.7634,0.0030971
