31.02,0.82553,30.937,0.82143,30.954,0.82141
31.36,0.82122,31.422,0.82311,31.445,0.82331
28.855,0.77581,28.855,0.77581,28.855,0.77581
27.856,0.68544,27.751,0.67655,27.698,0.66994
28.542,0.71178,28.575,0.71349,28.55,0.71279
26.111,0.65015,26.111,0.65015,26.111,0.65015
