30.859,0.83369,194.94,30.979,0.838,154,31.051,0.8421,121.45
29.392,0.78105,197.92,29.364,0.77905,161.1,29.354,0.7783,132.73
28.545,0.76736,0.0030099,28.547,0.76755,0.0030278,28.547,0.76753,0.0031758
27.909,0.70483,14.441,27.997,0.70986,20.601,28.03,0.71526,29.756
26.504,0.64256,15.849,26.493,0.64075,23.974,26.472,0.63899,35.048
25.845,0.63777,0.0022489,25.841,0.63771,0.0023075,25.843,0.63752,0.0023503
